,,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
roc_auc,100,0.60012,0.76987,0.88688,0.94457,0.95251,0.94855,0.94702,0.93717,0.94592,0.95219,0.95048
roc_auc,101,0.63164,0.77315,0.90673,0.92967,0.94123,0.94409,0.9481,0.94437,0.95284,0.94637,0.93802
roc_auc,102,0.59735,0.79613,0.91061,0.9688,0.96642,0.9634,0.96325,0.95871,0.95834,0.95717,0.95846
roc_auc,103,0.5731,0.74684,0.87819,0.9399,0.93177,0.93747,0.93081,0.93507,0.93836,0.9286,0.93405
roc_auc,104,0.51653,0.75901,0.90275,0.95094,0.9488,0.95943,0.95981,0.95906,0.96021,0.95447,0.95166
roc_auc,105,0.57909,0.81219,0.92845,0.97084,0.96781,0.98059,0.97992,0.97766,0.98052,0.98062,0.98155
roc_auc,106,0.54301,0.77408,0.89291,0.92694,0.91963,0.92907,0.93651,0.92986,0.92347,0.93165,0.93383
roc_auc,107,0.54278,0.76055,0.89673,0.95031,0.95462,0.94657,0.94263,0.94699,0.9459,0.94278,0.93774
roc_auc,108,0.56639,0.80071,0.93015,0.95791,0.95532,0.96475,0.97317,0.97265,0.97581,0.97267,0.97583
roc_auc,109,0.5831,0.75668,0.89728,0.94,0.94562,0.95302,0.95585,0.95251,0.95663,0.95367,0.95497
roc_auc,110,0.60323,0.77879,0.88582,0.94659,0.94572,0.95432,0.95975,0.95093,0.95621,0.95581,0.95425
roc_auc,111,0.57441,0.75683,0.90416,0.94059,0.93755,0.9229,0.92094,0.90944,0.90887,0.90337,0.89646
roc_auc,112,0.56342,0.77857,0.92674,0.96921,0.96254,0.96222,0.96713,0.97039,0.96813,0.96385,0.96783
roc_auc,113,0.56427,0.76353,0.87765,0.91744,0.91862,0.9223,0.91772,0.90668,0.91837,0.92255,0.92594
roc_auc,114,0.58317,0.75799,0.87073,0.93071,0.93551,0.93948,0.94139,0.94959,0.94159,0.93631,0.93849
roc_auc,115,0.55373,0.76322,0.88012,0.93807,0.94399,0.93722,0.93487,0.929,0.92885,0.928,0.9283
roc_auc,116,0.55873,0.71173,0.87557,0.93008,0.93008,0.93271,0.94191,0.94051,0.94464,0.94334,0.93206
roc_auc,117,0.5992,0.7625,0.90082,0.95006,0.95545,0.95557,0.95816,0.95096,0.95292,0.95006,0.95287
roc_auc,118,0.599,0.78493,0.92416,0.95299,0.96102,0.96121,0.96528,0.96126,0.96572,0.969,0.95903
roc_auc,119,0.61067,0.82932,0.90895,0.9595,0.94798,0.96097,0.95866,0.95281,0.95041,0.95135,0.95128
